1; Draft.Scratch_smt_check_7_1707; 2026-04-10 13:45:54.792;
bind: 217000,630000,396000,230000,
cong: 227000,199000,112000,457000,
symm: 146000,
trans: 290000,188000,
equiv1: 166000,
equiv2: 178000,
or_neg: 401000,357000,488000,
or_pos: 334000,
implies: 225000,
not_not: 185000,
parsing: 13443000,
subproof: 2130000,
equiv_pos1: 82000,144000,
equiv_pos2: 148000,431000,491000,163000,
reordering: 377000,565000,482000,
resolution: 234000,302000,367000,343000,352000,320000,512000,298000,267000,256000,428000,329000,287000,745000,1055000,401000,427000,300000,427000,
contraction: 778000,349000,
forall_inst: 1516000,1332000,1336000,1318000,1368000,
implies_neg1: 388000,
implies_neg2: 266000,
__local_input: 100000,
connective_def: 420000,
equiv_simplify: 305000,296000,
__normalized_input: 5501000,7169000,1706000,1732000,1474000,1567000,
rare_rewrite_eq-symm: 178000,209000,
rare_rewrite_bool-and-de-morgan: 12317000,
rare_rewrite_bool-double-not-elim: 330000,

