1; Draft.Scratch_smt_check_7_4069; 2026-04-10 13:46:44.977;
bind: 261000,355000,293000,325000,
cong: 182000,98000,121000,90000,90000,191000,
refl: 101000,25000,105000,
symm: 133000,135000,160000,
trans: 229000,253000,282000,274000,240000,293000,296000,279000,253000,
implies: 234000,
parsing: 7974000,
aci_simp: 1776000,1806000,1834000,1845000,
subproof: 2135000,
equiv_pos2: 54000,183000,112000,57000,152000,
resolution: 243000,392000,355000,383000,463000,554000,299000,397000,378000,
contraction: 373000,
forall_inst: 1244000,
implies_neg1: 387000,
implies_neg2: 299000,
__local_input: 116000,
miniscope_split: 436000,483000,
__normalized_input: 5203000,951000,926000,841000,
rare_rewrite_eq-symm: 232000,
rare_rewrite_bool-eq-false: 11419000,11746000,
rare_rewrite_bool-impl-elim: 11659000,11796000,

