1; Draft.Scratch_smt_check_7_18038; 2026-04-10 13:51:30.330;
bind: 372000,392000,328000,346000,
cong: 166000,106000,146000,199000,187000,149000,151000,62000,109000,78000,161000,98000,126000,146000,71000,165000,176000,
refl: 37000,24000,16000,18000,33000,17000,16000,21000,
symm: 115000,139000,
trans: 359000,304000,320000,308000,314000,330000,
or_pos: 331000,
implies: 344000,
parsing: 3522000,
subproof: 1698000,
equiv_pos2: 194000,129000,84000,205000,
reordering: 478000,
resolution: 304000,516000,325000,295000,262000,507000,567000,334000,369000,
contraction: 488000,
forall_inst: 910000,
implies_neg1: 458000,
implies_neg2: 499000,
__local_input: 217000,
connective_def: 392000,396000,
__normalized_input: 2756000,921000,832000,1070000,
rare_rewrite_bool-and-de-morgan: 6999000,6440000,
rare_rewrite_bool-double-not-elim: 312000,300000,

