1; Draft.Scratch_smt_check_7_21375; 2026-04-10 13:45:31.746;
bind: 307000,328000,321000,344000,
cong: 134000,83000,175000,91000,200000,
refl: 40000,73000,41000,619000,66000,
symm: 139000,280000,337000,
trans: 185000,291000,275000,251000,149000,332000,306000,349000,307000,270000,265000,
equiv1: 200000,
equiv2: 189000,
or_pos: 347000,
implies: 185000,
not_not: 192000,
parsing: 5453000,
aci_simp: 1753000,1860000,1864000,
evaluate: 282000,
onepoint: 2135000,
qnt_join: 366000,
subproof: 1983000,
equiv_pos2: 235000,
reordering: 344000,
resolution: 261000,292000,253000,340000,340000,373000,372000,392000,396000,305000,
contraction: 380000,
forall_inst: 1176000,1171000,
implies_neg1: 255000,
implies_neg2: 272000,
__local_input: 47000,
qnt_rm_unused: 473000,1433000,
equiv_simplify: 323000,356000,
__normalized_input: 4499000,1061000,755000,908000,
rare_rewrite_eq-refl: 135000,
rare_rewrite_or-not-refl: 12660000,
rare_rewrite_bool-impl-elim: 11784000,
rare_rewrite_bool-and-de-morgan: 11591000,

