1; Draft.Scratch_smt_check_7_30246; 2026-04-10 13:46:25.468;
bind: 221000,260000,591000,541000,433000,
cong: 126000,109000,122000,130000,145000,282000,255000,
refl: 146000,
trans: 184000,199000,208000,495000,383000,
choice: 69000,
equiv1: 11413000,
or_neg: 147000,167000,144000,
or_pos: 472000,
parsing: 9635000,
equiv_pos2: 103000,107000,142000,158000,434000,
reordering: 188000,802000,
resolution: 183000,158000,276000,273000,239000,281000,220000,292000,465000,493000,
sko_forall: 1048000,
contraction: 229000,
forall_inst: 1489000,
connective_def: 230000,321000,576000,
__normalized_input: 1255000,978000,1074000,
rare_rewrite_bool-impl-elim: 12072000,
rare_rewrite_bool-and-de-morgan: 6076000,6103000,11786000,
rare_rewrite_bool-double-not-elim: 117000,193000,

