1; Draft.Scratch_smt_check_7_4296; 2026-04-10 13:46:25.643;
bind: 228000,236000,755000,737000,459000,
cong: 83000,57000,167000,144000,391000,298000,239000,
refl: 17000,99000,33000,82000,187000,
symm: 80000,204000,
trans: 189000,214000,197000,205000,148000,167000,190000,185000,11814000,526000,557000,377000,
equiv1: 175000,
or_pos: 543000,
parsing: 14612000,
aci_simp: 1026000,996000,1040000,2423000,
equiv_pos2: 50000,34000,143000,694000,
reordering: 865000,
resolution: 214000,174000,180000,235000,205000,341000,375000,
forall_inst: 1600000,
qnt_rm_unused: 264000,591000,
connective_def: 547000,
miniscope_split: 345000,
__normalized_input: 2507000,1466000,925000,812000,973000,767000,
rare_rewrite_bool-eq-false: 5876000,
rare_rewrite_bool-impl-elim: 6450000,12936000,
rare_rewrite_bool-and-de-morgan: 6038000,11736000,11728000,

