1; Draft.Scratch_smt_check_7_23162; 2026-04-10 13:44:36.306;
bind: 314000,300000,320000,283000,
cong: 124000,132000,
refl: 127000,121000,131000,117000,
symm: 235000,244000,
trans: 239000,262000,323000,279000,
or_pos: 325000,
implies: 281000,
parsing: 2807000,
subproof: 2622000,
equiv_pos2: 252000,244000,
reordering: 442000,
resolution: 322000,376000,341000,508000,535000,331000,393000,
contraction: 426000,
forall_inst: 1344000,
implies_neg1: 392000,
implies_neg2: 368000,
__local_input: 74000,
__normalized_input: 1456000,834000,910000,
rare_rewrite_eq-symm: 138000,151000,
rare_rewrite_bool-impl-elim: 11279000,17521000,

