1; Draft.Scratch_smt_check_7_14873; 2026-04-10 13:44:56.323;
bind: 504000,307000,497000,642000,
cong: 154000,183000,256000,
refl: 52000,92000,87000,
trans: 179000,192000,221000,244000,317000,390000,
or_pos: 553000,465000,800000,
implies: 831000,
parsing: 32207000,
aci_simp: 1089000,1170000,2121000,
subproof: 3603000,
equiv_pos2: 271000,395000,338000,487000,
reordering: 819000,708000,1605000,
resolution: 279000,311000,375000,253000,315000,303000,331000,415000,433000,1222000,1306000,716000,573000,
contraction: 834000,1414000,
forall_inst: 1624000,1544000,2123000,
implies_neg1: 1099000,
implies_neg2: 1312000,
__local_input: 259000,
__normalized_input: 2391000,5548000,2605000,2465000,7110000,1275000,
rare_rewrite_bool-impl-elim: 6328000,12316000,12535000,20028000,
rare_rewrite_bool-and-de-morgan: 6029000,25451000,12533000,

