1; Draft.Scratch_smt_check_7_31652; 2026-04-10 13:45:55.746;
bind: 154000,146000,325000,336000,
cong: 83000,69000,112000,75000,71000,88000,253000,200000,76000,139000,112000,59000,57000,97000,165000,71000,69000,83000,47000,45000,112000,183000,
ite1: 120000,
ite2: 115000,
refl: 79000,17000,19000,37000,
symm: 147000,
true: 57000,
trans: 117000,134000,135000,159000,133000,
equiv1: 80000,135000,183000,96000,
equiv2: 160000,133000,190000,
or_pos: 230000,234000,
and_pos: 177000,
implies: 130000,250000,248000,
not_not: 126000,
parsing: 10994000,
subproof: 1050000,1143000,1533000,
equiv_pos2: 86000,93000,139000,318000,76000,97000,184000,202000,317000,139000,142000,45000,
reordering: 326000,247000,401000,302000,196000,208000,
resolution: 175000,148000,200000,228000,248000,259000,151000,211000,173000,144000,165000,216000,247000,154000,162000,176000,173000,259000,225000,335000,388000,375000,250000,194000,252000,214000,207000,234000,314000,309000,397000,394000,242000,307000,242000,216000,239000,240000,
contraction: 198000,395000,370000,
forall_inst: 676000,818000,876000,840000,
implies_neg1: 156000,322000,338000,
implies_neg2: 167000,373000,332000,
__local_input: 86000,78000,91000,
equiv_simplify: 156000,238000,214000,234000,250000,168000,
__normalized_input: 9638000,32784000,10155000,7454000,3115000,3062000,3182000,
rare_rewrite_ite-eq: 6626000,
rare_rewrite_eq-refl: 119000,
rare_rewrite_eq-symm: 88000,83000,89000,161000,116000,139000,
rare_rewrite_bool-impl-elim: 6335000,6714000,

