1; Draft.Scratch_smt_check_7_26158; 2026-04-10 13:50:54.877;
bind: 654000,573000,1117000,1031000,
cong: 239000,383000,
trans: 533000,1007000,
or_pos: 891000,
implies: 1071000,
parsing: 22356000,
subproof: 5305000,
equiv_pos2: 378000,678000,
reordering: 1941000,
resolution: 340000,457000,782000,1351000,1444000,1141000,787000,
contraction: 1479000,
forall_inst: 3425000,
implies_neg1: 2580000,
implies_neg2: 1857000,
__local_input: 459000,
__normalized_input: 9738000,7488000,5725000,
rare_rewrite_eq-symm: 331000,687000,
rare_rewrite_bool-impl-elim: 7641000,13805000,

