1; Draft.Scratch_smt_check_7_19442; 2026-04-10 13:50:04.822;
bind: 753000,732000,367000,501000,
cong: 280000,309000,196000,152000,183000,122000,132000,
refl: 42000,254000,57000,34000,140000,
trans: 662000,512000,565000,482000,496000,437000,254000,275000,379000,292000,302000,268000,263000,265000,
or_pos: 323000,290000,466000,
implies: 451000,
parsing: 6130000,
aci_simp: 2379000,2248000,1170000,1218000,1148000,
subproof: 2420000,
equiv_pos2: 507000,169000,181000,262000,
reordering: 473000,372000,736000,
resolution: 913000,647000,901000,460000,521000,582000,278000,339000,408000,697000,882000,544000,412000,
contraction: 670000,
forall_inst: 1024000,985000,1142000,
implies_neg1: 609000,
implies_neg2: 662000,
__local_input: 205000,
__normalized_input: 2297000,2490000,2214000,2072000,2535000,1982000,2019000,2321000,
rare_rewrite_bool-impl-elim: 12406000,12151000,6584000,6987000,
rare_rewrite_bool-and-de-morgan: 11984000,12197000,12194000,6182000,6423000,6361000,6809000,

