1; Draft.Scratch_smt_check_7_6590; 2026-04-10 13:45:19.169;
bind: 435000,322000,434000,395000,
cong: 172000,101000,122000,96000,101000,113000,81000,168000,233000,98000,171000,114000,86000,
refl: 46000,45000,
symm: 118000,122000,129000,146000,
trans: 321000,316000,
or_pos: 328000,
implies: 335000,
parsing: 10580000,
subproof: 4648000,
equiv_pos2: 249000,101000,96000,122000,272000,
reordering: 437000,
resolution: 326000,416000,415000,291000,320000,657000,598000,359000,474000,415000,
contraction: 526000,
forall_inst: 1422000,
implies_neg1: 509000,
implies_neg2: 450000,
__local_input: 150000,
__normalized_input: 12814000,10137000,12528000,823000,920000,
rare_rewrite_bool-impl-elim: 11188000,23646000,

