1; Draft.Scratch_smt_check_7_16863; 2026-04-10 13:49:05.757;
bind: 302000,289000,288000,268000,487000,
cong: 121000,135000,375000,
refl: 121000,71000,78000,
symm: 108000,93000,101000,
trans: 118000,123000,
equiv1: 254000,
equiv2: 125000,
or_neg: 204000,205000,213000,231000,
or_pos: 221000,199000,215000,186000,203000,193000,196000,196000,207000,379000,
and_neg: 222000,459000,
and_pos: 164000,166000,188000,165000,170000,171000,167000,172000,181000,179000,170000,190000,
implies: 179000,180000,126000,195000,184000,
not_not: 135000,
parsing: 9062000,
subproof: 1171000,1129000,1154000,1172000,
and_intro: 173000,174000,
equiv_pos1: 52000,
equiv_pos2: 162000,157000,159000,104000,49000,158000,302000,492000,
not_equiv1: 97000,
not_equiv2: 109000,
reordering: 224000,228000,212000,292000,513000,220000,220000,529000,219000,216000,174000,209000,287000,522000,228000,217000,525000,218000,481000,
resolution: 191000,166000,141000,347000,185000,235000,189000,380000,379000,405000,298000,272000,597000,169000,195000,221000,183000,221000,288000,302000,276000,619000,190000,222000,178000,228000,294000,170000,217000,516000,1507000,437000,309000,295000,644000,187000,192000,219000,177000,209000,295000,316000,286000,637000,175000,161000,207000,179000,236000,187000,348000,468000,
contraction: 250000,289000,263000,294000,473000,257000,289000,263000,284000,
forall_inst: 755000,764000,755000,800000,729000,745000,727000,777000,765000,1323000,
implies_neg1: 269000,262000,584000,552000,
implies_neg2: 227000,263000,222000,224000,
__local_input: 25000,27000,30000,25000,24000,70000,48000,52000,139000,45000,47000,123000,
equiv_simplify: 209000,415000,
__normalized_input: 7928000,2430000,2256000,817000,978000,
rare_rewrite_eq-symm: 143000,
rare_rewrite_bool-impl-elim: 6853000,6335000,6036000,6209000,11322000,
rare_rewrite_bool-double-not-elim: 261000,

