1; Draft.Scratch_smt_check_7_21829; 2026-04-10 13:49:06.048;
bind: 288000,291000,284000,288000,492000,
cong: 84000,122000,145000,330000,
refl: 67000,96000,
symm: 105000,187000,
trans: 145000,160000,
equiv1: 116000,267000,
equiv2: 123000,271000,
or_neg: 176000,181000,201000,
or_pos: 188000,203000,188000,202000,368000,
and_neg: 190000,408000,
and_pos: 139000,149000,144000,149000,146000,149000,147000,158000,
implies: 154000,152000,134000,160000,162000,
not_not: 238000,
parsing: 7532000,
subproof: 1084000,1141000,1136000,1585000,
and_intro: 141000,147000,
equiv_pos1: 52000,
equiv_pos2: 162000,159000,157000,144000,52000,162000,303000,345000,
not_equiv1: 114000,
not_equiv2: 120000,
reordering: 269000,222000,233000,326000,221000,329000,232000,191000,222000,236000,347000,235000,337000,441000,
resolution: 183000,174000,189000,304000,194000,213000,302000,302000,272000,251000,384000,154000,192000,221000,304000,265000,249000,686000,158000,169000,186000,227000,290000,172000,229000,384000,407000,352000,287000,280000,420000,172000,187000,218000,299000,270000,274000,447000,186000,198000,15774000,343000,375000,493000,
contraction: 213000,232000,213000,228000,312000,233000,238000,232000,257000,
forall_inst: 758000,850000,794000,817000,1373000,
implies_neg1: 216000,208000,462000,434000,
implies_neg2: 211000,186000,199000,191000,
__local_input: 26000,30000,27000,66000,44000,62000,56000,141000,
equiv_simplify: 206000,193000,408000,428000,
__normalized_input: 8029000,2339000,2111000,809000,1063000,
rare_rewrite_eq-symm: 164000,
rare_rewrite_bool-impl-elim: 6420000,6325000,6626000,6922000,11682000,
rare_rewrite_bool-double-not-elim: 283000,

