1; Draft.Scratch_smt_check_7_31204; 2026-04-10 13:49:06.146;
bind: 296000,288000,306000,291000,
cong: 162000,162000,
refl: 49000,47000,
trans: 201000,225000,205000,227000,
or_pos: 218000,201000,300000,
and_neg: 166000,
and_pos: 135000,120000,
implies: 235000,
parsing: 9012000,
aci_simp: 1073000,1109000,
subproof: 1701000,
equiv_pos2: 187000,193000,191000,179000,
not_equiv1: 136000,
not_equiv2: 144000,
reordering: 172000,336000,256000,246000,325000,
resolution: 282000,307000,278000,160000,165000,168000,529000,223000,294000,244000,301000,404000,457000,291000,315000,
contraction: 357000,
forall_inst: 766000,749000,916000,
implies_neg1: 640000,
implies_neg2: 317000,
__local_input: 196000,
__normalized_input: 2207000,1685000,1671000,1198000,
rare_rewrite_bool-impl-elim: 6108000,6246000,6195000,6215000,
rare_rewrite_bool-and-de-morgan: 5834000,5788000,

