1; Draft.Scratch_smt_check_7_30191; 2026-04-10 13:49:05.601;
bind: 149000,203000,287000,208000,186000,
cong: 120000,97000,115000,
refl: 67000,50000,
symm: 111000,
trans: 129000,148000,126000,200000,215000,201000,
equiv1: 118000,
or_pos: 524000,
parsing: 7118000,
aci_simp: 1071000,969000,
equiv_pos2: 33000,73000,302000,
reordering: 532000,
resolution: 256000,168000,251000,251000,256000,294000,
forall_inst: 1368000,
miniscope_split: 299000,
__normalized_input: 10381000,936000,1035000,1120000,
rare_rewrite_bool-eq-false: 6311000,
rare_rewrite_bool-impl-elim: 6373000,
rare_rewrite_bool-impl-false1: 28113000,12684000,
rare_rewrite_bool-and-de-morgan: 6292000,

