1; Draft.Scratch_smt_check_7_4887; 2026-04-10 13:42:50.344;
bind: 220000,218000,227000,221000,
cong: 103000,88000,120000,139000,83000,88000,104000,77000,110000,146000,85000,78000,215000,134000,75000,88000,
refl: 32000,38000,
trans: 215000,126000,204000,126000,148000,124000,121000,
implies: 167000,
parsing: 3119000,
evaluate: 251000,
subproof: 2198000,
equiv_pos2: 73000,199000,75000,184000,230000,
reordering: 303000,
resolution: 217000,323000,361000,339000,397000,397000,245000,305000,357000,
contraction: 351000,
forall_inst: 1143000,
implies_neg1: 272000,
implies_neg2: 272000,
__local_input: 51000,
__normalized_input: 799000,653000,763000,
rare_rewrite_eq-refl: 92000,
rare_rewrite_eq-symm: 107000,107000,106000,106000,106000,134000,100000,
rare_rewrite_bool-eq-false: 10848000,
rare_rewrite_bool-double-not-elim: 207000,129000,157000,

