1; Draft.Scratch_smt_check_7_7757; 2026-04-10 13:43:18.181;
bind: 372000,289000,353000,281000,
cong: 245000,230000,159000,189000,222000,191000,
trans: 270000,258000,284000,149000,188000,322000,256000,369000,149000,
or_pos: 378000,
implies: 278000,
parsing: 15069000,
subproof: 2712000,
poly_simp: 3218000,3261000,3077000,
equiv_pos2: 256000,133000,216000,
reordering: 449000,
resolution: 338000,434000,360000,321000,615000,670000,396000,415000,
contraction: 463000,
forall_inst: 1329000,
implies_neg1: 522000,
implies_neg2: 413000,
__local_input: 68000,
poly_simp_rel: 1977000,1883000,1820000,
connective_def: 438000,431000,
__normalized_input: 825000,807000,1201000,
rare_rewrite_arith-elim-leq: 11499000,11430000,11368000,
rare_rewrite_bool-and-de-morgan: 11814000,11741000,
rare_rewrite_bool-double-not-elim: 287000,280000,

