1; Draft.Scratch_smt_check_7_10750; 2026-04-10 13:48:49.186;
bind: 416000,472000,400000,435000,
cong: 161000,164000,187000,186000,105000,110000,159000,136000,176000,130000,112000,
refl: 33000,26000,30000,
symm: 150000,153000,
trans: 380000,278000,449000,
or_pos: 384000,
implies: 393000,
parsing: 4545000,
subproof: 2589000,
equiv_pos2: 298000,147000,251000,
reordering: 521000,
resolution: 387000,456000,369000,437000,593000,644000,397000,463000,
contraction: 632000,
forall_inst: 1351000,
implies_neg1: 496000,
implies_neg2: 491000,
__local_input: 146000,
__normalized_input: 1981000,1282000,838000,1073000,
rare_rewrite_bool-impl-elim: 11826000,11627000,
rare_rewrite_bool-double-not-elim: 280000,

