1; Draft.Scratch_smt_check_7_1215; 2026-04-10 13:44:10.849;
bind: 301000,370000,311000,354000,
cong: 95000,174000,86000,192000,
refl: 47000,36000,583000,59000,
symm: 276000,322000,
trans: 140000,255000,264000,258000,128000,312000,291000,322000,301000,232000,257000,
equiv1: 169000,
equiv2: 194000,
or_pos: 413000,
implies: 137000,
not_not: 173000,
parsing: 9306000,
aci_simp: 1837000,1910000,1958000,
evaluate: 273000,
onepoint: 2064000,
qnt_join: 335000,
subproof: 1924000,
equiv_pos2: 225000,
reordering: 357000,
resolution: 327000,229000,255000,287000,319000,313000,374000,370000,437000,315000,
contraction: 244000,
forall_inst: 1429000,1130000,
implies_neg1: 218000,
implies_neg2: 182000,
__local_input: 53000,
qnt_rm_unused: 468000,1354000,
equiv_simplify: 346000,283000,
__normalized_input: 10738000,904000,714000,984000,
rare_rewrite_eq-refl: 116000,
rare_rewrite_or-not-refl: 11767000,
rare_rewrite_bool-impl-elim: 17930000,
rare_rewrite_bool-and-de-morgan: 11599000,

