1; Draft.Scratch_smt_check_7_11902; 2026-04-10 13:44:10.130;
bind: 646000,658000,947000,956000,
cong: 369000,462000,425000,
refl: 249000,234000,262000,
symm: 137000,
trans: 556000,669000,639000,597000,837000,716000,758000,
equiv1: 536000,
or_pos: 711000,
parsing: 46027000,
aci_simp: 2219000,2111000,2600000,
equiv_pos2: 56000,484000,822000,
reordering: 1242000,
resolution: 367000,341000,550000,325000,647000,640000,
forall_inst: 4585000,
connective_def: 917000,
miniscope_split: 925000,
__normalized_input: 4326000,2063000,1136000,1292000,873000,
rare_rewrite_bool-eq-false: 11297000,
rare_rewrite_bool-impl-elim: 11950000,16611000,
rare_rewrite_bool-and-de-morgan: 11574000,

