1; Draft.Scratch_smt_check_7_10204; 2026-04-10 13:44:38.001;
bind: 300000,236000,284000,238000,
cong: 200000,
refl: 63000,
trans: 370000,256000,
or_pos: 282000,257000,290000,401000,
parsing: 8536000,
aci_simp: 1842000,
equiv_pos2: 219000,165000,199000,151000,
reordering: 337000,294000,358000,540000,
resolution: 388000,441000,395000,497000,314000,333000,285000,307000,339000,260000,327000,342000,
forall_inst: 1322000,1383000,1173000,1155000,
__normalized_input: 3409000,1296000,1035000,848000,912000,1169000,
rare_rewrite_bool-impl-elim: 11554000,11557000,11614000,11859000,
rare_rewrite_bool-and-de-morgan: 11459000,

