1; Draft.Scratch_smt_check_7_29802; 2026-04-10 13:48:49.679;
bind: 393000,452000,726000,770000,
cong: 103000,74000,74000,93000,82000,47000,74000,70000,61000,65000,80000,236000,114000,105000,117000,114000,
refl: 27000,24000,18000,19000,24000,37000,
trans: 318000,586000,
or_pos: 319000,
implies: 265000,
parsing: 9129000,
subproof: 2971000,
equiv_pos2: 266000,55000,76000,496000,
reordering: 323000,
resolution: 230000,348000,248000,209000,281000,438000,14056000,445000,575000,
contraction: 459000,
forall_inst: 1595000,
implies_neg1: 775000,
implies_neg2: 390000,
__local_input: 289000,
__normalized_input: 17786000,2512000,1708000,983000,1060000,
rare_rewrite_bool-impl-elim: 6585000,12413000,

