1; Draft.Scratch_smt_check_7_12105; 2026-04-10 13:48:49.423;
bind: 520000,512000,532000,504000,
cong: 188000,100000,181000,80000,72000,192000,96000,183000,77000,61000,
refl: 71000,65000,73000,68000,
trans: 407000,318000,330000,182000,424000,316000,331000,173000,
or_pos: 1255000,
implies: 1250000,
parsing: 17354000,
aci_simp: 1210000,1180000,
not_symm: 265000,
subproof: 3202000,
equiv_pos2: 346000,322000,
reordering: 2486000,
resolution: 339000,372000,870000,1427000,1592000,734000,403000,
contraction: 1676000,
forall_inst: 1930000,
implies_neg1: 1388000,
implies_neg2: 2068000,
__local_input: 141000,
__normalized_input: 10563000,10192000,14235000,4449000,
rare_rewrite_eq-symm: 116000,108000,
rare_rewrite_bool-impl-elim: 6600000,6652000,
rare_rewrite_bool-and-de-morgan: 6019000,5799000,
rare_rewrite_bool-double-not-elim: 127000,111000,

