1; Draft.Scratch_smt_check_7_28914; 2026-04-10 13:48:49.496;
bind: 368000,401000,383000,402000,
cong: 99000,85000,59000,325000,241000,148000,193000,145000,100000,85000,65000,
refl: 27000,30000,27000,
trans: 296000,293000,
or_pos: 498000,
implies: 554000,
parsing: 9924000,
subproof: 2433000,
equiv_pos2: 252000,309000,171000,239000,
reordering: 974000,
resolution: 248000,338000,398000,358000,343000,766000,784000,418000,341000,
contraction: 836000,
forall_inst: 1284000,
implies_neg1: 14629000,
implies_neg2: 907000,
__local_input: 124000,
__normalized_input: 22329000,9433000,1837000,1457000,
rare_rewrite_bool-impl-elim: 6779000,6437000,

