1; Draft.Scratch_smt_check_7_3957; 2026-04-10 13:48:49.254;
bind: 508000,533000,599000,539000,
cong: 159000,157000,216000,125000,97000,61000,77000,48000,42000,47000,43000,62000,66000,38000,47000,172000,94000,76000,64000,53000,68000,223000,97000,74000,65000,51000,60000,
refl: 17000,
symm: 81000,87000,98000,105000,84000,105000,
trans: 344000,434000,434000,
implies: 392000,
parsing: 15550000,
subproof: 1521000,
equiv_pos2: 169000,535000,323000,
reordering: 566000,
resolution: 204000,341000,373000,536000,480000,248000,407000,
contraction: 600000,
forall_inst: 1046000,
implies_neg1: 615000,
implies_neg2: 533000,
__local_input: 162000,
__normalized_input: 23092000,13015000,1935000,1597000,
rare_rewrite_eq-symm: 331000,328000,328000,

