1; Draft.Scratch_smt_check_7_19747; 2026-04-10 13:48:49.757;
bind: 201000,195000,189000,192000,
cong: 104000,78000,67000,41000,107000,115000,68000,68000,96000,62000,65000,95000,178000,99000,73000,98000,111000,121000,
refl: 20000,31000,19000,32000,37000,29000,22000,
symm: 141000,143000,
false: 12000,
trans: 131000,187000,127000,139000,210000,132000,131000,149000,150000,173000,
equiv2: 184000,306000,
implies: 169000,
not_not: 267000,
parsing: 4255000,
evaluate: 399000,
subproof: 1120000,
equiv_pos2: 80000,116000,121000,184000,138000,55000,
resolution: 122000,165000,187000,224000,188000,258000,273000,303000,300000,185000,276000,185000,307000,432000,
contraction: 269000,
forall_inst: 754000,
implies_neg1: 227000,
implies_neg2: 224000,
__local_input: 100000,
equiv_simplify: 277000,478000,
__normalized_input: 6009000,2727000,2439000,2819000,
rare_rewrite_eq-refl: 86000,
rare_rewrite_eq-symm: 128000,86000,143000,126000,90000,148000,155000,162000,
rare_rewrite_bool-eq-true: 6490000,

