1; Draft.Scratch_smt_check_7_19715; 2026-04-10 13:46:01.016;
bind: 427000,418000,415000,432000,
cong: 232000,191000,202000,122000,84000,200000,176000,210000,118000,93000,338000,242000,
refl: 58000,148000,62000,60000,66000,
trans: 357000,289000,341000,237000,371000,313000,308000,249000,
or_pos: 399000,
implies: 322000,
parsing: 11645000,
aci_simp: 2071000,2020000,
subproof: 2027000,
equiv_pos2: 314000,290000,450000,
reordering: 482000,
resolution: 406000,468000,449000,472000,609000,643000,418000,437000,
contraction: 528000,
forall_inst: 1384000,
implies_neg1: 471000,
implies_neg2: 489000,
__local_input: 162000,
__normalized_input: 1403000,898000,922000,1087000,
rare_rewrite_eq-symm: 137000,151000,178000,
rare_rewrite_bool-impl-elim: 11557000,11751000,
rare_rewrite_bool-and-de-morgan: 11511000,11622000,
rare_rewrite_bool-double-not-elim: 147000,208000,147000,203000,

