1; Draft.Scratch_smt_check_7_20860; 2026-04-10 13:51:09.580;
bind: 667000,654000,697000,564000,
cong: 262000,189000,
refl: 100000,66000,
trans: 500000,508000,263000,298000,
or_pos: 477000,529000,626000,
and_neg: 378000,
and_pos: 345000,323000,
implies: 552000,
parsing: 6024000,
aci_simp: 2137000,2004000,
subproof: 1985000,
equiv_pos2: 360000,339000,329000,199000,
not_equiv1: 355000,
not_equiv2: 379000,
reordering: 442000,445000,588000,568000,755000,
resolution: 621000,668000,594000,380000,365000,434000,2245000,503000,605000,499000,597000,938000,751000,363000,398000,
contraction: 794000,
forall_inst: 1506000,1488000,1133000,
implies_neg1: 454000,
implies_neg2: 771000,
__local_input: 441000,
__normalized_input: 1345000,1834000,1121000,1051000,
rare_rewrite_bool-impl-elim: 12073000,12009000,11936000,10806000,
rare_rewrite_bool-and-de-morgan: 11766000,9349000,

