1; Draft.Scratch_smt_check_7_2098; 2026-04-10 13:51:10.752;
bind: 290000,306000,304000,312000,
cong: 114000,84000,62000,99000,87000,75000,94000,46000,59000,122000,86000,60000,82000,47000,63000,
refl: 24000,25000,23000,33000,26000,53000,
symm: 107000,121000,
trans: 257000,127000,280000,123000,
or_pos: 315000,
implies: 268000,
parsing: 2309000,
subproof: 1552000,
equiv_pos2: 173000,56000,78000,154000,
reordering: 359000,
resolution: 278000,391000,275000,232000,298000,432000,437000,271000,341000,
contraction: 391000,
forall_inst: 841000,
implies_neg1: 375000,
implies_neg2: 419000,
__local_input: 254000,
__normalized_input: 2569000,1701000,1205000,527000,697000,
rare_rewrite_bool-impl-elim: 6521000,6611000,

