1; Draft.Scratch_smt_check_7_19662; 2026-04-10 13:48:26.357;
bind: 403000,424000,744000,718000,794000,
cong: 250000,197000,479000,406000,323000,
refl: 48000,32000,
trans: 326000,373000,280000,628000,676000,691000,650000,695000,531000,
parsing: 11550000,
aci_simp: 2685000,2784000,
poly_simp: 2173000,3844000,
equiv_pos2: 482000,479000,
resolution: 157000,387000,521000,687000,
poly_simp_rel: 1247000,2276000,
connective_def: 457000,
miniscope_split: 947000,
__normalized_input: 1725000,1603000,1125000,
rare_rewrite_arith-elim-leq: 25528000,12064000,
rare_rewrite_bool-impl-elim: 13995000,
rare_rewrite_bool-and-de-morgan: 6967000,13891000,

