1; Draft.Scratch_smt_check_7_27922; 2026-04-10 13:51:54.237;
bind: 748000,609000,664000,613000,
cong: 161000,214000,145000,173000,167000,82000,79000,116000,158000,153000,
refl: 163000,151000,34000,210000,148000,
symm: 610000,338000,587000,
trans: 574000,620000,718000,567000,593000,
or_pos: 685000,
implies: 664000,
parsing: 1732000,
subproof: 3245000,
equiv_pos2: 260000,104000,187000,262000,
reordering: 991000,
resolution: 730000,832000,687000,629000,679000,1099000,986000,784000,696000,
contraction: 871000,
forall_inst: 2197000,
implies_neg1: 930000,
implies_neg2: 854000,
__local_input: 843000,
__normalized_input: 12635000,8902000,6036000,5408000,5713000,
rare_rewrite_eq-symm: 435000,525000,514000,
rare_rewrite_bool-impl-elim: 14060000,14447000,

