1; Draft.Scratch_smt_check_7_18963; 2026-04-10 13:51:54.864;
bind: 981000,974000,985000,1097000,
cong: 282000,147000,125000,125000,149000,82000,161000,121000,98000,108000,113000,189000,126000,140000,106000,115000,
refl: 34000,40000,26000,30000,29000,40000,
trans: 794000,847000,
or_pos: 637000,
implies: 735000,
parsing: 3618000,
subproof: 3994000,
equiv_pos2: 528000,121000,141000,547000,
reordering: 817000,
resolution: 562000,769000,590000,566000,692000,991000,971000,703000,738000,
contraction: 1070000,
forall_inst: 2031000,
implies_neg1: 1133000,
implies_neg2: 896000,
__local_input: 540000,
__normalized_input: 28312000,10853000,7278000,4410000,4529000,
rare_rewrite_bool-impl-elim: 12288000,13125000,

