1; Draft.Scratch_smt_check_7_11997; 2026-04-10 13:51:54.733;
bind: 1051000,1099000,1142000,1147000,
cong: 299000,289000,318000,249000,185000,114000,110000,137000,86000,79000,86000,88000,124000,125000,73000,81000,317000,255000,138000,156000,92000,98000,307000,176000,134000,197000,96000,88000,
refl: 32000,
symm: 289000,263000,337000,279000,262000,288000,
trans: 902000,900000,907000,
implies: 848000,
parsing: 6683000,
subproof: 2929000,
equiv_pos2: 394000,625000,637000,
reordering: 1176000,
resolution: 456000,842000,755000,1073000,953000,520000,739000,
contraction: 1336000,
forall_inst: 1988000,
implies_neg1: 1139000,
implies_neg2: 1085000,
__local_input: 478000,
__normalized_input: 12312000,11030000,943000,885000,
rare_rewrite_eq-symm: 780000,798000,733000,

