1; Draft.Scratch_smt_check_7_16421; 2026-04-10 13:51:49.654;
bind: 849000,865000,910000,835000,
cong: 170000,135000,98000,491000,339000,218000,288000,184000,179000,131000,87000,
refl: 41000,59000,39000,
trans: 714000,697000,
or_pos: 915000,
implies: 1082000,
parsing: 3618000,
subproof: 3589000,
equiv_pos2: 495000,505000,285000,449000,
reordering: 1870000,
resolution: 571000,701000,778000,758000,688000,1314000,1351000,787000,771000,
contraction: 1643000,
forall_inst: 2279000,
implies_neg1: 1283000,
implies_neg2: 1674000,
__local_input: 413000,
__normalized_input: 9814000,4269000,951000,827000,
rare_rewrite_bool-impl-elim: 12159000,11744000,

