1; Draft.Scratch_smt_check_7_14567; 2026-04-10 13:51:54.649;
bind: 1011000,989000,1021000,899000,
cong: 194000,152000,102000,297000,211000,105000,93000,85000,130000,192000,101000,308000,146000,105000,
refl: 57000,29000,73000,39000,
symm: 308000,
trans: 773000,766000,
or_pos: 637000,
implies: 782000,
parsing: 4105000,
subproof: 3324000,
equiv_pos2: 557000,230000,170000,538000,
reordering: 915000,
resolution: 571000,730000,682000,605000,614000,1005000,997000,619000,726000,
contraction: 1145000,
forall_inst: 2033000,
implies_neg1: 1148000,
implies_neg2: 965000,
__local_input: 518000,
__normalized_input: 57892000,14355000,5902000,4650000,4774000,
rare_rewrite_bool-impl-elim: 12423000,12639000,

