1; Draft.Scratch_smt_check_7_24751; 2026-04-10 13:51:49.574;
bind: 841000,868000,930000,894000,
cong: 227000,77000,122000,119000,276000,193000,195000,162000,132000,231000,82000,150000,143000,
refl: 111000,34000,33000,30000,137000,37000,87000,
trans: 775000,752000,
or_pos: 606000,638000,
implies: 861000,
parsing: 3375000,
subproof: 2672000,
equiv_pos2: 484000,63000,478000,65000,
reordering: 908000,998000,855000,
resolution: 556000,541000,587000,791000,551000,957000,943000,542000,580000,702000,589000,
contraction: 1118000,
forall_inst: 1828000,1991000,
implies_neg1: 937000,
implies_neg2: 1227000,
__local_input: 299000,
__normalized_input: 18856000,15370000,5371000,6149000,
rare_rewrite_bool-impl-elim: 13613000,12501000,

