1; Draft.Scratch_smt_check_7_9106; 2026-04-10 13:47:15.945;
bind: 397000,219000,403000,405000,
cong: 228000,131000,181000,120000,223000,200000,
refl: 106000,43000,39000,107000,77000,
trans: 336000,329000,140000,158000,309000,327000,269000,580000,
or_pos: 201000,351000,403000,648000,
implies: 416000,
parsing: 24654000,
aci_simp: 1200000,1002000,1214000,1963000,
subproof: 1393000,
equiv_pos2: 268000,145000,588000,294000,
reordering: 237000,558000,583000,485000,1133000,
resolution: 161000,284000,334000,340000,195000,253000,267000,566000,534000,288000,345000,346000,361000,501000,492000,
contraction: 585000,
forall_inst: 962000,765000,1804000,1614000,
implies_neg1: 1171000,
implies_neg2: 637000,
__local_input: 143000,
__normalized_input: 1539000,1859000,906000,927000,1348000,1827000,
rare_rewrite_bool-impl-elim: 6378000,5936000,19301000,11877000,
rare_rewrite_bool-and-de-morgan: 5740000,5676000,5802000,11833000,

