1; Draft.Scratch_smt_check_7_10690; 2026-04-10 13:50:19.918;
bind: 313000,331000,304000,276000,
cong: 96000,100000,
trans: 267000,266000,
or_pos: 295000,
implies: 256000,
parsing: 1098000,
not_symm: 169000,
subproof: 1582000,
equiv_pos2: 114000,110000,
reordering: 317000,
resolution: 288000,393000,411000,370000,400000,287000,441000,
contraction: 380000,
forall_inst: 920000,
implies_neg1: 324000,
implies_neg2: 296000,
__local_input: 203000,
__normalized_input: 4190000,4093000,4402000,
rare_rewrite_eq-symm: 282000,204000,
rare_rewrite_bool-impl-elim: 6376000,6535000,

