1; Draft.Scratch_smt_check_7_24373; 2026-04-10 13:46:46.129;
bind: 293000,272000,131000,249000,243000,
cong: 105000,120000,219000,164000,183000,90000,126000,77000,80000,61000,168000,84000,129000,104000,
refl: 53000,
symm: 74000,118000,147000,
trans: 149000,162000,217000,213000,227000,161000,117000,102000,98000,68000,74000,85000,197000,144000,125000,132000,186000,145000,164000,159000,
or_pos: 596000,
parsing: 12906000,
aci_simp: 1181000,
poly_simp: 1827000,1660000,1630000,1633000,2239000,3736000,3356000,4277000,
equiv_pos2: 99000,192000,113000,116000,201000,116000,123000,
reordering: 485000,453000,845000,
resolution: 234000,279000,323000,342000,185000,189000,142000,205000,347000,301000,409000,241000,404000,
forall_inst: 779000,668000,1077000,1377000,1146000,
poly_simp_rel: 1066000,972000,932000,937000,890000,1638000,1870000,1835000,
__normalized_input: 4608000,1578000,824000,815000,1073000,
rare_rewrite_eq-symm: 242000,
rare_rewrite_arith-elim-lt: 6232000,5462000,5498000,5523000,18566000,10895000,11322000,10931000,
rare_rewrite_bool-impl-elim: 6570000,
rare_rewrite_arith-geq-tighten: 5783000,10497000,11721000,
rare_rewrite_bool-and-de-morgan: 6047000,
rare_rewrite_bool-double-not-elim: 163000,97000,124000,77000,137000,166000,

