1; Draft.Scratch_smt_check_7_20945; 2026-04-10 13:46:49.340;
bind: 304000,325000,332000,370000,
cong: 85000,109000,193000,81000,186000,
refl: 26000,52000,40000,622000,55000,
symm: 144000,287000,336000,
trans: 114000,295000,282000,260000,182000,337000,293000,430000,309000,262000,269000,
equiv1: 237000,
equiv2: 105000,
or_pos: 305000,
implies: 201000,
not_not: 117000,
parsing: 8428000,
aci_simp: 1863000,1983000,1861000,
evaluate: 299000,
onepoint: 2021000,
qnt_join: 372000,
subproof: 2047000,
equiv_pos2: 206000,
reordering: 425000,
resolution: 149000,198000,204000,210000,288000,356000,364000,435000,470000,338000,
contraction: 325000,
forall_inst: 1194000,1182000,
implies_neg1: 266000,
implies_neg2: 291000,
__local_input: 58000,
qnt_rm_unused: 469000,1381000,
equiv_simplify: 207000,358000,
__normalized_input: 4519000,1112000,819000,1031000,
rare_rewrite_eq-refl: 133000,
rare_rewrite_or-not-refl: 11357000,
rare_rewrite_bool-impl-elim: 11116000,
rare_rewrite_bool-and-de-morgan: 10921000,

