1; Draft.Scratch_smt_check_7_2659; 2026-04-10 13:48:14.686;
bind: 297000,265000,301000,272000,
cong: 117000,61000,204000,164000,220000,85000,83000,208000,157000,176000,87000,85000,335000,178000,125000,101000,86000,99000,262000,127000,199000,144000,
refl: 75000,73000,
symm: 188000,182000,167000,
false: 19000,
trans: 181000,197000,157000,225000,219000,163000,132000,107000,224000,219000,158000,130000,108000,179000,108000,116000,205000,219000,199000,208000,191000,
equiv1: 92000,
or_neg: 202000,211000,247000,
or_pos: 12331000,
implies: 158000,227000,
parsing: 10717000,
evaluate: 263000,247000,435000,449000,727000,
subproof: 1154000,
and_intro: 178000,
poly_simp: 2214000,1696000,2265000,1767000,2350000,2203000,3281000,4040000,
equiv_pos1: 66000,
equiv_pos2: 54000,182000,185000,388000,56000,67000,239000,102000,135000,
la_generic: 10217000,
reordering: 252000,374000,
resolution: 219000,273000,466000,296000,368000,152000,165000,195000,247000,335000,374000,466000,455000,258000,320000,231000,233000,237000,433000,591000,
contraction: 367000,338000,
forall_inst: 799000,
la_mult_neg: 246000,
implies_neg1: 355000,
implies_neg2: 345000,
__local_input: 89000,
poly_simp_rel: 949000,1382000,1083000,993000,981000,979000,1820000,
equiv_simplify: 176000,
__normalized_input: 5057000,834000,1004000,
rare_rewrite_eq-symm: 124000,127000,178000,
rare_rewrite_arith-elim-gt: 5902000,
rare_rewrite_arith-elim-lt: 6031000,5761000,5855000,5967000,5758000,5823000,5753000,6027000,11570000,
rare_rewrite_arith-elim-leq: 6615000,11156000,
rare_rewrite_bool-impl-elim: 6207000,6124000,
rare_rewrite_bool-double-not-elim: 131000,126000,126000,139000,

