1; Draft.Scratch_smt_check_7_7013; 2026-04-10 13:48:15.027;
bind: 340000,253000,484000,423000,
cong: 80000,64000,47000,63000,116000,101000,
symm: 81000,78000,153000,
trans: 180000,80000,85000,93000,70000,77000,87000,407000,142000,159000,165000,
or_pos: 380000,
implies: 282000,
parsing: 3443000,
subproof: 2760000,
poly_simp: 2324000,3978000,4344000,
equiv_pos2: 159000,69000,327000,
reordering: 371000,
resolution: 232000,275000,201000,244000,565000,603000,407000,462000,
contraction: 467000,
forall_inst: 1477000,
implies_neg1: 405000,
implies_neg2: 353000,
__local_input: 179000,
poly_simp_rel: 974000,1176000,1830000,
__normalized_input: 966000,1157000,1076000,
rare_rewrite_arith-elim-lt: 5955000,11633000,12132000,
rare_rewrite_bool-impl-elim: 6308000,11958000,
rare_rewrite_arith-geq-tighten: 5807000,11314000,11780000,
rare_rewrite_bool-double-not-elim: 94000,87000,170000,

