1; Draft.Scratch_smt_check_7_5865; 2026-04-10 13:46:45.008;
bind: 326000,283000,316000,263000,
cong: 206000,
refl: 71000,
trans: 239000,286000,
or_pos: 317000,266000,297000,501000,
parsing: 7257000,
aci_simp: 1976000,
equiv_pos2: 217000,170000,187000,155000,
reordering: 359000,298000,380000,583000,
resolution: 370000,474000,393000,270000,315000,378000,271000,327000,388000,260000,320000,367000,
forall_inst: 1420000,1246000,1317000,1196000,
__normalized_input: 3140000,1273000,972000,866000,901000,954000,
rare_rewrite_bool-impl-elim: 11454000,11174000,11364000,11280000,
rare_rewrite_bool-and-de-morgan: 11999000,

