1; Draft.Scratch_smt_check_7_17520; 2026-04-10 13:45:44.668;
bind: 443000,436000,348000,331000,
cong: 95000,233000,166000,197000,177000,126000,
refl: 47000,41000,
symm: 216000,
trans: 210000,249000,331000,
choice: 99000,
equiv1: 214000,278000,
equiv2: 136000,325000,
or_neg: 242000,297000,301000,273000,
or_pos: 389000,405000,
not_not: 172000,
parsing: 9287000,
equiv_pos2: 378000,254000,199000,224000,
reordering: 563000,349000,583000,
resolution: 412000,401000,446000,287000,242000,257000,284000,296000,238000,257000,604000,379000,410000,419000,420000,493000,399000,
sko_forall: 1868000,
contraction: 421000,
forall_inst: 1435000,1360000,5599000,
equiv_simplify: 265000,367000,461000,412000,
__normalized_input: 6370000,5209000,1146000,1022000,
rare_rewrite_bool-impl-elim: 11449000,11526000,11698000,
rare_rewrite_bool-double-not-elim: 235000,

