1; Draft.Scratch_smt_check_7_2988; 2026-04-10 13:49:15.259;
bind: 388000,371000,608000,374000,
cong: 194000,157000,217000,146000,483000,425000,177000,
refl: 55000,60000,58000,
symm: 222000,
trans: 344000,268000,325000,334000,265000,302000,
or_pos: 526000,
implies: 485000,
parsing: 11576000,
aci_simp: 1540000,1506000,
subproof: 2468000,
equiv_pos2: 264000,257000,606000,
reordering: 883000,
resolution: 338000,394000,481000,545000,675000,746000,467000,380000,
contraction: 678000,
forall_inst: 1235000,
implies_neg1: 658000,
implies_neg2: 741000,
__local_input: 291000,
__normalized_input: 1269000,763000,632000,964000,
rare_rewrite_eq-symm: 161000,158000,248000,307000,
rare_rewrite_bool-impl-elim: 7828000,7493000,
rare_rewrite_bool-and-de-morgan: 7230000,7641000,

