1; Draft.Scratch_smt_check_7_4732; 2026-04-10 13:47:25.810;
bind: 177000,206000,196000,225000,
cong: 89000,56000,108000,65000,206000,
refl: 24000,29000,28000,365000,68000,
symm: 97000,174000,200000,
trans: 123000,158000,172000,149000,95000,236000,190000,215000,187000,141000,171000,
equiv1: 267000,
equiv2: 125000,
or_pos: 336000,
implies: 229000,
not_not: 129000,
parsing: 5334000,
aci_simp: 969000,1010000,1390000,
evaluate: 210000,
onepoint: 1196000,
qnt_join: 245000,
subproof: 2047000,
equiv_pos2: 219000,
reordering: 398000,
resolution: 169000,168000,153000,217000,176000,200000,249000,421000,438000,390000,
contraction: 332000,
forall_inst: 1402000,1228000,
implies_neg1: 294000,
implies_neg2: 314000,
__local_input: 89000,
qnt_rm_unused: 261000,876000,
equiv_simplify: 228000,396000,
__normalized_input: 5470000,1312000,734000,948000,
rare_rewrite_eq-refl: 89000,
rare_rewrite_or-not-refl: 6605000,
rare_rewrite_bool-impl-elim: 11990000,
rare_rewrite_bool-and-de-morgan: 11731000,

