1; Draft.Scratch_smt_check_7_9375; 2026-04-10 13:47:25.267;
bind: 234000,203000,233000,317000,
cong: 177000,104000,88000,73000,
refl: 43000,134000,73000,
symm: 180000,198000,
false: 13000,
trans: 162000,159000,180000,181000,142000,
equiv1: 111000,
equiv2: 261000,122000,291000,
or_pos: 210000,234000,320000,
and_pos: 263000,
not_not: 209000,
parsing: 10138000,
evaluate: 459000,
equiv_pos2: 184000,129000,125000,193000,43000,
reordering: 348000,707000,259000,298000,454000,
resolution: 115000,169000,214000,268000,337000,259000,315000,198000,229000,267000,150000,152000,175000,224000,284000,213000,234000,261000,300000,
forall_inst: 1037000,809000,873000,1010000,
equiv_simplify: 360000,212000,183000,397000,
__normalized_input: 9294000,18054000,7389000,3015000,2421000,2134000,1129000,1002000,1367000,
rare_rewrite_eq-symm: 125000,
rare_rewrite_bool-impl-elim: 6321000,7096000,6173000,

