1; Draft.Scratch_smt_check_7_19981; 2026-04-10 13:45:30.553;
bind: 389000,337000,329000,341000,
cong: 153000,116000,83000,125000,115000,98000,149000,77000,159000,141000,74000,105000,94000,
refl: 40000,34000,34000,49000,37000,28000,
symm: 92000,106000,
trans: 292000,113000,313000,125000,
or_pos: 350000,
implies: 282000,
parsing: 11616000,
subproof: 3922000,
equiv_pos2: 244000,73000,111000,237000,
reordering: 417000,
resolution: 322000,403000,369000,280000,2411000,4202000,645000,406000,2495000,
contraction: 513000,
forall_inst: 1370000,
implies_neg1: 423000,
implies_neg2: 370000,
__local_input: 111000,
__normalized_input: 7562000,1919000,4469000,695000,850000,
rare_rewrite_bool-impl-elim: 11634000,25697000,

