1; Draft.Scratch_smt_check_7_5714; 2026-04-10 13:45:31.180;
bind: 417000,422000,416000,418000,
cong: 223000,237000,
refl: 72000,81000,
trans: 292000,355000,280000,321000,
or_pos: 305000,296000,397000,
and_neg: 210000,
and_pos: 129000,144000,
implies: 321000,
parsing: 14554000,
aci_simp: 1970000,2011000,
subproof: 2740000,
equiv_pos2: 316000,300000,315000,327000,
not_equiv1: 171000,
not_equiv2: 193000,
reordering: 243000,253000,395000,389000,485000,
resolution: 453000,453000,513000,218000,211000,262000,913000,323000,448000,316000,416000,595000,695000,450000,444000,
contraction: 555000,
forall_inst: 1386000,1370000,1382000,
implies_neg1: 468000,
implies_neg2: 424000,
__local_input: 117000,
__normalized_input: 1851000,1634000,1532000,1038000,
rare_rewrite_bool-impl-elim: 12111000,12013000,11796000,20002000,
rare_rewrite_bool-and-de-morgan: 11843000,11937000,

