1; Draft.Scratch_smt_check_7_9244; 2026-04-10 13:43:45.839;
bind: 294000,276000,256000,271000,
cong: 189000,94000,115000,90000,179000,
refl: 102000,27000,114000,
symm: 139000,102000,129000,
trans: 248000,241000,221000,219000,220000,211000,247000,215000,235000,
implies: 205000,
parsing: 6591000,
aci_simp: 1826000,1742000,1805000,1753000,
subproof: 2054000,
equiv_pos2: 56000,141000,110000,55000,147000,
resolution: 261000,329000,324000,331000,476000,452000,270000,336000,358000,
contraction: 335000,
forall_inst: 1382000,
implies_neg1: 309000,
implies_neg2: 279000,
__local_input: 88000,
miniscope_split: 439000,393000,
__normalized_input: 14638000,799000,972000,828000,
rare_rewrite_eq-symm: 191000,
rare_rewrite_bool-eq-false: 11393000,11430000,
rare_rewrite_bool-impl-elim: 11424000,21434000,

