1; Draft.Scratch_smt_check_7_21134; 2026-04-10 13:47:59.648;
bind: 137000,139000,140000,137000,
cong: 47000,69000,111000,150000,60000,92000,268000,98000,71000,103000,102000,64000,50000,76000,
ite2: 187000,
refl: 20000,42000,24000,54000,18000,20000,
symm: 172000,73000,82000,
true: 69000,
trans: 130000,114000,185000,234000,219000,203000,138000,
equiv1: 292000,116000,
equiv2: 170000,270000,
implies: 135000,
not_not: 153000,
parsing: 3363000,
not_symm: 126000,
subproof: 1091000,
equiv_pos2: 92000,266000,256000,114000,80000,
reordering: 280000,
resolution: 164000,204000,189000,228000,248000,216000,321000,309000,304000,243000,266000,228000,240000,161000,322000,
contraction: 187000,
forall_inst: 695000,
implies_neg1: 169000,
implies_neg2: 134000,
__local_input: 88000,
equiv_simplify: 270000,381000,182000,
__normalized_input: 27091000,5039000,4970000,3883000,4233000,
rare_rewrite_ite-eq: 7028000,
rare_rewrite_eq-refl: 195000,
rare_rewrite_eq-symm: 126000,191000,259000,206000,117000,

