1; Draft.Scratch_smt_check_7_13297; 2026-04-10 13:47:59.698;
bind: 557000,501000,267000,227000,
cong: 307000,67000,60000,76000,115000,286000,103000,90000,
refl: 104000,113000,
trans: 518000,388000,517000,
or_pos: 536000,
implies: 192000,
parsing: 12840000,
aci_simp: 2070000,
subproof: 2005000,
equiv_pos2: 379000,113000,119000,
reordering: 778000,
resolution: 281000,492000,622000,531000,263000,377000,405000,392000,263000,395000,
contraction: 302000,
forall_inst: 1613000,1240000,1243000,
implies_neg1: 263000,
implies_neg2: 216000,
__local_input: 163000,
__normalized_input: 10013000,4622000,2369000,1323000,
rare_rewrite_bool-impl-elim: 13251000,
rare_rewrite_bool-and-de-morgan: 12524000,

