1; Draft.Scratch_smt_check_7_30333; 2026-04-10 13:44:10.481;
bind: 439000,471000,434000,451000,
cong: 187000,141000,117000,99000,96000,87000,129000,84000,74000,96000,68000,114000,130000,124000,223000,134000,119000,99000,180000,78000,117000,96000,
refl: 48000,40000,25000,33000,45000,27000,50000,33000,
symm: 84000,114000,
trans: 379000,186000,380000,
or_pos: 341000,
implies: 365000,
parsing: 20238000,
subproof: 2602000,
equiv_pos2: 298000,95000,109000,423000,
reordering: 480000,
resolution: 353000,457000,346000,354000,359000,582000,592000,360000,430000,
contraction: 536000,
forall_inst: 1420000,
implies_neg1: 538000,
implies_neg2: 444000,
__local_input: 101000,
__normalized_input: 1022000,1266000,1058000,1143000,
rare_rewrite_bool-impl-elim: 12425000,12118000,
rare_rewrite_bool-double-not-elim: 270000,

