1; Draft.Scratch_smt_check_7_8489; 2026-04-10 13:50:10.785;
bind: 270000,245000,267000,245000,
cong: 74000,64000,51000,63000,76000,72000,
symm: 89000,88000,86000,
trans: 191000,131000,128000,99000,87000,93000,105000,203000,87000,103000,99000,
or_pos: 200000,
implies: 157000,
parsing: 3469000,
subproof: 1422000,
poly_simp: 2290000,2266000,16205000,
equiv_pos2: 159000,39000,272000,
reordering: 199000,
resolution: 231000,291000,215000,266000,322000,384000,224000,283000,
contraction: 265000,
forall_inst: 1327000,
implies_neg1: 421000,
implies_neg2: 202000,
__local_input: 286000,
poly_simp_rel: 956000,966000,982000,
__normalized_input: 1041000,1192000,1008000,
rare_rewrite_arith-elim-lt: 6160000,6122000,11978000,
rare_rewrite_bool-impl-elim: 6082000,6001000,
rare_rewrite_arith-geq-tighten: 6006000,5815000,11512000,
rare_rewrite_bool-double-not-elim: 198000,104000,98000,

