1; Draft.Scratch_smt_check_7_6376; 2026-04-10 13:50:11.723;
bind: 690000,555000,320000,324000,
cong: 125000,98000,332000,276000,283000,97000,98000,225000,188000,168000,87000,91000,340000,167000,126000,102000,84000,104000,270000,81000,130000,93000,
refl: 155000,79000,
symm: 204000,215000,108000,
false: 18000,
trans: 207000,222000,197000,465000,455000,335000,123000,129000,257000,245000,201000,128000,120000,205000,119000,134000,115000,121000,119000,127000,118000,
equiv1: 279000,
or_neg: 226000,218000,262000,
or_pos: 300000,
implies: 266000,267000,
parsing: 7828000,
evaluate: 768000,152000,248000,294000,433000,
subproof: 1401000,
and_intro: 206000,
poly_simp: 2733000,2042000,2401000,1836000,2524000,2587000,2014000,2593000,
equiv_pos1: 69000,
equiv_pos2: 125000,198000,194000,391000,67000,65000,220000,62000,139000,
la_generic: 6270000,
reordering: 249000,338000,
resolution: 253000,303000,376000,345000,484000,316000,328000,406000,462000,551000,412000,532000,522000,285000,354000,233000,250000,270000,441000,546000,
contraction: 400000,358000,
forall_inst: 834000,
la_mult_neg: 430000,
implies_neg1: 359000,
implies_neg2: 371000,
__local_input: 162000,
poly_simp_rel: 1100000,1126000,996000,1015000,1015000,1004000,1028000,
equiv_simplify: 341000,
__normalized_input: 6856000,1029000,1114000,
rare_rewrite_eq-symm: 137000,135000,198000,
rare_rewrite_arith-elim-gt: 12054000,
rare_rewrite_arith-elim-lt: 11713000,6807000,7478000,6761000,6082000,6534000,6320000,6156000,24756000,
rare_rewrite_arith-elim-leq: 12136000,6534000,
rare_rewrite_bool-impl-elim: 12562000,7428000,
rare_rewrite_bool-double-not-elim: 284000,171000,134000,127000,

