1; Draft.Scratch_smt_check_7_24819; 2026-04-10 13:50:11.720;
bind: 341000,306000,175000,176000,
cong: 149000,212000,168000,185000,97000,122000,83000,86000,95000,94000,158000,80000,142000,185000,164000,
refl: 51000,27000,
symm: 472000,210000,219000,
false: 22000,
trans: 489000,231000,275000,179000,136000,115000,122000,134000,137000,238000,229000,206000,226000,231000,242000,121000,
equiv1: 104000,
or_pos: 392000,
implies: 241000,
parsing: 6118000,
aci_simp: 1218000,
evaluate: 317000,159000,240000,238000,317000,
and_intro: 325000,
poly_simp: 1822000,2148000,1825000,1968000,1813000,1949000,2695000,
equiv_pos2: 247000,250000,200000,95000,95000,136000,158000,
la_generic: 5439000,
reordering: 580000,
resolution: 232000,397000,521000,447000,490000,406000,411000,586000,654000,564000,210000,281000,199000,262000,200000,
forall_inst: 949000,752000,756000,
la_mult_neg: 364000,
poly_simp_rel: 1017000,999000,1092000,1070000,1029000,1162000,
equiv_simplify: 179000,
__normalized_input: 30228000,13294000,13041000,1323000,
rare_rewrite_arith-elim-gt: 6434000,
rare_rewrite_arith-elim-lt: 12781000,6028000,5989000,6165000,6059000,6244000,7002000,
rare_rewrite_arith-elim-leq: 12653000,6201000,
rare_rewrite_bool-impl-elim: 6472000,
rare_rewrite_bool-and-de-morgan: 5994000,
rare_rewrite_bool-double-not-elim: 114000,133000,

