1; Draft.Scratch_smt_check_7_19453; 2026-04-10 13:48:04.514;
bind: 266000,239000,264000,436000,
cong: 77000,90000,156000,137000,339000,204000,177000,
refl: 49000,45000,43000,
symm: 164000,
false: 12000,
trans: 105000,221000,167000,217000,164000,
equiv2: 212000,188000,
or_pos: 382000,
implies: 181000,
not_not: 206000,
parsing: 4524000,
aci_simp: 959000,960000,
evaluate: 330000,
subproof: 1574000,
equiv_pos2: 157000,303000,465000,52000,
reordering: 488000,
resolution: 111000,156000,160000,241000,259000,281000,288000,346000,397000,256000,285000,327000,270000,307000,
contraction: 290000,
forall_inst: 1318000,1233000,
implies_neg1: 489000,
implies_neg2: 240000,
__local_input: 179000,
equiv_simplify: 319000,328000,
__normalized_input: 2346000,1500000,952000,915000,937000,
rare_rewrite_eq-symm: 90000,166000,156000,
rare_rewrite_bool-impl-elim: 5940000,19215000,

