1; Draft.Scratch_smt_check_7_445; 2026-04-10 13:48:04.113;
bind: 262000,190000,167000,162000,469000,
cong: 141000,99000,74000,91000,66000,102000,226000,
refl: 34000,64000,
trans: 152000,190000,285000,302000,
choice: 64000,
or_pos: 10505000,
implies: 539000,
parsing: 16069000,
aci_simp: 977000,1886000,
subproof: 2866000,
equiv_pos2: 172000,128000,62000,78000,88000,94000,362000,
reordering: 272000,311000,414000,
resolution: 271000,277000,276000,145000,186000,170000,224000,153000,195000,208000,208000,257000,745000,859000,506000,475000,
sko_forall: 987000,
contraction: 738000,
forall_inst: 660000,614000,714000,675000,1419000,
implies_neg1: 640000,
implies_neg2: 683000,
__local_input: 188000,
__normalized_input: 12987000,5098000,2296000,1147000,1076000,790000,1004000,
rare_rewrite_bool-impl-elim: 5929000,10982000,
rare_rewrite_bool-and-de-morgan: 5670000,10906000,

