1; Draft.Scratch_smt_check_7_20015; 2026-04-10 13:50:11.216;
bind: 849000,476000,495000,321000,
cong: 1486000,215000,210000,150000,256000,157000,
refl: 227000,87000,47000,118000,50000,
trans: 707000,761000,332000,366000,371000,393000,170000,186000,
or_pos: 234000,420000,230000,402000,
implies: 524000,
parsing: 5758000,
aci_simp: 3278000,2152000,1315000,1066000,
subproof: 1561000,
equiv_pos2: 585000,157000,293000,150000,
reordering: 278000,660000,688000,279000,713000,
resolution: 435000,612000,707000,778000,404000,491000,479000,670000,727000,330000,390000,395000,233000,336000,310000,
contraction: 739000,
forall_inst: 2011000,847000,1076000,794000,
implies_neg1: 683000,
implies_neg2: 797000,
__local_input: 125000,
__normalized_input: 839000,1018000,595000,515000,508000,1140000,
rare_rewrite_bool-impl-elim: 13366000,10555000,7404000,6305000,
rare_rewrite_bool-and-de-morgan: 12219000,11731000,6199000,6313000,

