1; Draft.Scratch_smt_check_7_11731; 2026-04-10 13:50:11.435;
bind: 243000,191000,250000,188000,
cong: 100000,104000,68000,101000,
symm: 157000,
trans: 200000,151000,197000,
or_pos: 232000,207000,216000,211000,
and_neg: 374000,
and_pos: 299000,277000,260000,266000,
implies: 304000,
parsing: 2386000,
subproof: 1220000,
equiv_pos2: 128000,125000,
reordering: 248000,240000,493000,1157000,288000,246000,
resolution: 253000,198000,204000,190000,227000,193000,230000,334000,574000,459000,413000,1138000,213000,186000,234000,211000,217000,301000,240000,
contraction: 418000,516000,
forall_inst: 709000,745000,749000,803000,776000,756000,707000,806000,
implies_neg1: 488000,
implies_neg2: 367000,
__local_input: 42000,32000,29000,58000,
__normalized_input: 754000,759000,483000,506000,627000,
rare_rewrite_eq-symm: 136000,136000,
rare_rewrite_bool-impl-elim: 6347000,6229000,

