1; Draft.Scratch_smt_check_7_26428; 2026-04-10 13:52:08.323;
bind: 530000,385000,435000,1028000,
cong: 190000,128000,123000,163000,292000,213000,205000,
refl: 30000,151000,60000,47000,269000,
trans: 445000,367000,378000,351000,348000,323000,339000,367000,807000,689000,696000,625000,648000,678000,
or_pos: 391000,666000,954000,
implies: 1026000,
parsing: 6462000,
aci_simp: 1244000,1349000,1232000,2415000,2158000,
subproof: 4452000,
equiv_pos2: 274000,165000,361000,526000,
reordering: 532000,846000,1563000,
resolution: 541000,441000,546000,323000,357000,366000,345000,400000,412000,1336000,1565000,1079000,794000,
contraction: 1393000,
forall_inst: 1039000,1792000,2232000,
implies_neg1: 1270000,
implies_neg2: 1473000,
__local_input: 490000,
__normalized_input: 9317000,9533000,9124000,8845000,9068000,8615000,8461000,8581000,
rare_rewrite_bool-impl-elim: 6024000,6043000,11665000,11845000,
rare_rewrite_bool-and-de-morgan: 5676000,5837000,5930000,17813000,12152000,11611000,11717000,

