1; Draft.Scratch_smt_check_7_25051; 2026-04-10 13:43:45.822;
bind: 322000,280000,323000,285000,
cong: 231000,119000,192000,133000,93000,93000,132000,213000,133000,190000,139000,96000,94000,198000,654000,367000,272000,140000,148000,127000,145000,468000,165000,219000,535000,
refl: 97000,88000,46000,46000,87000,
trans: 290000,242000,241000,105000,129000,91000,104000,232000,233000,242000,106000,225000,95000,124000,311000,150000,190000,
or_neg: 358000,376000,427000,371000,384000,462000,
or_pos: 523000,
implies: 234000,
parsing: 27572000,
aci_simp: 1210000,1219000,
subproof: 1166000,
poly_simp: 1889000,2661000,1838000,2395000,3022000,3141000,4015000,3230000,
equiv_pos1: 144000,
equiv_pos2: 214000,392000,852000,102000,78000,597000,209000,146000,517000,
not_equiv1: 171000,
not_equiv2: 102000,
reordering: 660000,479000,462000,
resolution: 153000,139000,203000,256000,287000,440000,387000,491000,500000,275000,318000,345000,344000,742000,1088000,433000,776000,967000,
contraction: 377000,662000,777000,
forall_inst: 1614000,
implies_neg1: 642000,
implies_neg2: 359000,
__local_input: 132000,
poly_simp_rel: 990000,966000,1138000,1018000,1905000,1852000,
__normalized_input: 2346000,4306000,987000,942000,
rare_rewrite_eq-symm: 161000,180000,293000,
rare_rewrite_arith-elim-lt: 5903000,5702000,6525000,6317000,6086000,6672000,11208000,11440000,10958000,11130000,
rare_rewrite_arith-elim-leq: 11064000,11453000,
rare_rewrite_bool-impl-elim: 7156000,6306000,
rare_rewrite_bool-and-de-morgan: 6499000,6248000,
rare_rewrite_bool-double-not-elim: 71000,90000,70000,93000,188000,212000,

