1; Draft.Scratch_smt_check_7_22616; 2026-04-10 13:43:45.945;
bind: 344000,346000,334000,352000,
cong: 154000,118000,83000,117000,110000,102000,210000,180000,133000,79000,125000,
refl: 39000,31000,29000,53000,42000,39000,
symm: 89000,104000,
trans: 279000,346000,
or_pos: 375000,
implies: 256000,
parsing: 16702000,
subproof: 2482000,
equiv_pos2: 233000,67000,106000,226000,
reordering: 386000,
resolution: 313000,378000,333000,258000,339000,505000,534000,323000,409000,
contraction: 447000,
forall_inst: 1279000,
implies_neg1: 440000,
implies_neg2: 346000,
__local_input: 77000,
__normalized_input: 1841000,1458000,714000,916000,
rare_rewrite_bool-impl-elim: 11519000,25665000,

